DATE,S&P BSE (SENSEX) 30 SENSITIVE - PRICE INDEX,RELIANCE INDUSTRIES,TATA CONSULTANCY SVS.,HDFC BANK,HINDUSTAN UNILEVER,ITC,HOUSING DEVELOPMENT FINANCE CORPORATION,INFOSYS,STATE BANK OF INDIA,ICICI BANK,KOTAK MAHINDRA BANK,MARUTI SUZUKI INDIA,LARSEN & TOUBRO,OIL & NATURAL GAS,AXIS BANK,COAL INDIA,WIPRO,BHARTI AIRTEL,NTPC,SUN PHARM.INDUSTRIES,ASIAN PAINTS,MAHINDRA & MAHINDRA,INDUSIND BANK,POWER GRID CORPORATION OF INDIA,ADANI PORTS AND SEZ.,VEDANTA,BAJAJ AUTO,TATA MOTORS,TATA STEEL,HERO MOTOCORP,YES BANK,TATA MOTORS A DVR
03-05-1994,3672.14,29.82,NA,NA,72.5,7.28,27.6,0.72,21.7,NA,8.68,NA,28.33,NA,NA,NA,0.62,NA,NA,NA,10.1,23.06,NA,NA,NA,14.55,NA,54.94,114.38,28.6,NA,NA
04-05-1994,3600.48,29.35,NA,NA,69,7.08,27.75,0.71,21.94,NA,8.34,NA,27.78,NA,NA,NA,0.6,NA,NA,NA,9.79,22.5,NA,NA,NA,14.79,NA,55.09,114.38,28.4,NA,NA
05-05-1994,3623.65,30.06,NA,NA,70.5,6.94,27.7,0.68,22.88,NA,8.23,NA,28.06,NA,NA,NA,0.64,NA,NA,NA,10.21,22.69,NA,NA,NA,14.55,NA,56.59,116.48,28.7,NA,NA
06-05-1994,3715.04,30.65,NA,NA,71.25,7.08,28.4,0.76,23.12,NA,8.23,NA,29.44,NA,NA,NA,0.66,NA,NA,NA,10.52,23.44,NA,NA,NA,14.67,NA,58.69,122.8,29,NA,NA
09-05-1994,3752.56,30.88,NA,NA,71.25,7.14,30.8,0.72,23.35,NA,8.56,NA,30.28,NA,NA,NA,0.66,NA,NA,NA,10.42,23.25,NA,NA,NA,14.67,NA,59.59,124.2,29.2,NA,NA
10-05-1994,3774.6,31.12,NA,NA,70.5,7.19,30.7,0.76,23.12,NA,9.12,NA,30.28,NA,NA,NA,0.64,NA,NA,NA,10.62,23.34,NA,NA,NA,14.67,NA,59.88,124.9,29.2,NA,NA
11-05-1994,3781.1,31.12,NA,NA,71,7.22,31.1,0.73,23.35,NA,9.45,NA,30,NA,NA,NA,0.64,NA,NA,NA,10.52,23.34,NA,NA,NA,14.67,NA,60.78,124.2,29.2,NA,NA
12-05-1994,3781.1,31.12,NA,NA,71,7.22,31.1,0.73,23.35,NA,9.45,NA,30,NA,NA,NA,0.64,NA,NA,NA,10.52,23.34,NA,NA,NA,14.67,NA,60.78,124.2,29.2,NA,NA
13-05-1994,3808.5,31.59,NA,NA,70.5,7.22,31.15,0.74,24.3,NA,9.45,NA,30.69,NA,NA,NA,0.64,NA,NA,NA,10.42,23.91,NA,NA,NA,14.55,NA,61.68,127.01,29.6,NA,NA
16-05-1994,3844.09,32.07,NA,NA,70.62,7.28,31.2,0.78,24.89,NA,9.57,NA,31.11,NA,NA,NA,0.67,NA,NA,NA,10.62,24.19,NA,NA,NA,14.67,NA,62.58,128.41,29.4,NA,NA
17-05-1994,3802.5,31.59,NA,NA,70.5,7.22,31.3,0.76,24.3,NA,9.57,NA,30.56,NA,NA,NA,0.7,NA,NA,NA,10.52,24.56,NA,NA,NA,14.79,NA,61.38,127.01,29.2,NA,NA
18-05-1994,3807.01,32.19,NA,NA,70.5,7.22,31.3,0.74,24.06,NA,9.34,NA,30.69,NA,NA,NA,0.7,NA,NA,NA,10.42,24.19,NA,NA,NA,14.79,NA,61.68,129.81,29.6,NA,NA
19-05-1994,3808.77,31.71,NA,NA,70,7.69,31.4,0.72,24.18,NA,9.57,NA,30.69,NA,NA,NA,0.7,NA,NA,NA,10.26,24.38,NA,NA,NA,14.67,NA,61.68,129.81,30,NA,NA
20-05-1994,3783.67,31.59,NA,NA,69,7.69,30.8,0.73,23.59,NA,9.57,NA,30.61,NA,NA,NA,0.66,NA,NA,NA,10.21,23.63,NA,NA,NA,14.67,NA,60.78,129.81,29.2,NA,NA
23-05-1994,3737.23,30.65,NA,NA,68,7.67,30.6,0.73,22.53,NA,9.45,NA,30,NA,NA,NA,0.72,NA,NA,NA,10.1,23.63,NA,NA,NA,14.2,NA,60.48,128.41,29.4,NA,NA
24-05-1994,3704.33,30.53,NA,NA,66.5,7.67,30.2,0.73,22.41,NA,9.34,NA,30,NA,NA,NA,0.7,NA,NA,NA,10.31,22.88,NA,NA,NA,13.97,NA,60.18,129.11,29.6,NA,NA
25-05-1994,3704.33,30.53,NA,NA,66.5,7.67,30.2,0.73,22.41,NA,9.34,NA,30,NA,NA,NA,0.7,NA,NA,NA,10.31,22.88,NA,NA,NA,13.97,NA,60.18,129.11,29.6,NA,NA
26-05-1994,3738,30.77,NA,NA,67,8.04,30.35,0.73,22.53,NA,9.57,NA,30.56,NA,NA,NA,0.73,NA,NA,NA,10,22.88,NA,NA,NA,13.97,NA,60.33,130.52,30,NA,NA
27-05-1994,3789.51,31.36,NA,NA,67.5,8.17,30.3,0.74,23.12,NA,9.45,NA,30.28,NA,NA,NA,0.73,NA,NA,NA,10.21,23.25,NA,NA,NA,13.39,NA,62.43,133.32,30.4,NA,NA
30-05-1994,3828.7,32.66,NA,NA,67.5,8.32,30.7,0.76,23.35,NA,9.79,NA,30.56,NA,NA,NA,0.73,NA,NA,NA,10.1,23.06,NA,NA,NA,12.22,NA,61.83,134.02,30,NA,NA
31-05-1994,3829.36,32.9,NA,NA,67.62,8.29,30.5,0.76,23.12,NA,10.46,NA,30.28,NA,NA,NA,0.77,NA,NA,NA,10.1,22.69,NA,NA,NA,11.64,NA,60.78,132.62,30,NA,NA
01-06-1994,3833.49,33.01,NA,NA,67,8.44,30.3,0.78,23.12,NA,10.68,NA,30.28,NA,NA,NA,0.81,NA,NA,NA,10.1,22.69,NA,NA,NA,11.64,NA,60.78,131.92,30,NA,NA
02-06-1994,3923.7,34.67,NA,NA,66.5,8.83,30.7,0.84,23.82,NA,10.68,NA,30.69,NA,NA,NA,0.81,NA,NA,NA,9.9,22.69,NA,NA,NA,11.99,NA,62.28,138.94,29.8,NA,NA
03-06-1994,4053.23,35.26,NA,NA,67.5,9.28,31,0.81,24.41,NA,10.68,NA,32.78,NA,NA,NA,0.81,NA,NA,NA,10.21,23.63,NA,NA,NA,11.64,NA,63.48,147.36,30,NA,NA
06-06-1994,4091.39,35.5,NA,NA,68.5,9.5,31,0.83,24.53,NA,10.68,NA,32.22,NA,NA,NA,0.77,NA,NA,NA,10.42,24,NA,NA,NA,12.81,NA,62.88,150.86,30.4,NA,NA
07-06-1994,4033.66,34.79,NA,NA,68.25,9.42,31.1,0.81,24.3,NA,10.46,NA,31.67,NA,NA,NA,0.77,NA,NA,NA,10.62,23.44,NA,NA,NA,12.22,NA,61.68,145.95,30.4,NA,NA
08-06-1994,4033.66,35.14,NA,NA,68,9.47,31.15,0.81,23.94,NA,10.23,NA,31.67,NA,NA,NA,0.73,NA,NA,NA,10.42,23.81,NA,NA,NA,12.22,NA,61.38,146.65,29.8,NA,NA
09-06-1994,4137.7,35.97,NA,NA,71,9.5,31.4,0.81,24.3,NA,10.34,NA,32.22,NA,NA,NA,0.73,NA,NA,NA,10.42,23.63,NA,NA,NA,12.22,NA,61.98,152.27,30.2,NA,NA
10-06-1994,4145.13,35.5,NA,NA,72.5,9.28,32,0.82,24.06,NA,10.46,NA,32.5,NA,NA,NA,0.73,NA,NA,NA,10.42,23.63,NA,NA,NA,12.81,NA,61.98,150.16,30.4,NA,NA
13-06-1994,4128.85,34.79,NA,NA,71.5,9.28,33.1,0.82,23.47,NA,10.46,NA,31.94,NA,NA,NA,0.8,NA,NA,NA,10.42,24.75,NA,NA,NA,12.81,NA,61.38,152.97,30.4,NA,NA
14-06-1994,4133.13,35.26,NA,NA,71,9.38,33.4,0.82,23.47,NA,10.46,NA,32.08,NA,NA,NA,0.8,NA,NA,NA,10.21,24.75,NA,NA,NA,12.22,NA,60.48,157.18,29.6,NA,NA
15-06-1994,4123.7,34.79,NA,NA,71,9.31,33.5,0.82,23.71,NA,10.46,NA,31.67,NA,NA,NA,0.73,NA,NA,NA,10.1,25.5,NA,NA,NA,11.41,NA,60.78,158.58,29.6,NA,NA
16-06-1994,4187.75,37.04,NA,NA,69.5,9.39,34,0.82,24.3,NA,10.46,NA,32.22,NA,NA,NA,0.73,NA,NA,NA,10.31,26.25,NA,NA,NA,11.18,NA,61.38,166.3,29.2,NA,NA
17-06-1994,4282.59,37.63,NA,NA,70,9.33,35.5,0.83,24.06,NA,10.46,NA,34.31,NA,NA,NA,0.81,NA,NA,NA,10.42,29.25,NA,NA,NA,11.18,NA,62.58,168.41,29.6,NA,NA
20-06-1994,4332.98,37.98,NA,NA,70,9.39,36,0.84,25.24,NA,10.68,NA,34.72,NA,NA,NA,0.81,NA,NA,NA,10.83,28.88,NA,NA,NA,11.06,NA,64.38,169.11,29.4,NA,NA
21-06-1994,4332.98,37.98,NA,NA,70,9.39,36,0.84,25.24,NA,10.68,NA,34.72,NA,NA,NA,0.81,NA,NA,NA,10.83,28.88,NA,NA,NA,11.06,NA,64.38,169.11,29.4,NA,NA
22-06-1994,4324.12,37.27,NA,NA,70,9.33,36,0.83,25.71,NA,10.57,NA,34.17,NA,NA,NA,0.77,NA,NA,NA,11.04,28.88,NA,NA,NA,10.71,NA,64.38,168.41,29.6,NA,NA
23-06-1994,4257.7,36.33,NA,NA,69.25,9.22,35.95,0.83,25.95,NA,10.68,NA,33.33,NA,NA,NA,0.76,NA,NA,NA,10.94,28.5,NA,NA,NA,10.48,NA,62.58,161.39,29.2,NA,NA
24-06-1994,4213.01,35.62,NA,NA,67,9.14,35.85,0.82,25.59,NA,10.68,NA,35.14,NA,NA,NA,0.75,NA,NA,NA,10.52,27.94,NA,NA,NA,10.48,NA,61.38,162.79,29.6,NA,NA
27-06-1994,4174.38,35.62,NA,NA,65.75,9,35.4,0.82,25.59,NA,10.68,NA,34.72,NA,NA,NA,0.77,NA,NA,NA,10.83,27.94,NA,NA,NA,10.48,NA,60.18,164.9,29.6,NA,NA
28-06-1994,4211.83,36.09,NA,NA,65,9.03,34.8,0.82,26.18,NA,10.46,NA,34.72,NA,NA,NA,0.73,NA,NA,NA,10.62,28.13,NA,NA,NA,10.94,NA,60.48,171.92,29.6,NA,NA
29-06-1994,4140.25,35.62,NA,NA,64.75,8.86,33.7,0.82,25.36,NA,10.57,NA,33.61,NA,NA,NA,0.73,NA,NA,NA,11.04,28.13,NA,NA,NA,10.94,NA,58.09,166.3,29.4,NA,NA
30-06-1994,4086.72,35.14,NA,NA,63.25,8.75,33,0.82,25.24,NA,10.57,NA,33.06,NA,NA,NA,0.75,NA,NA,NA,11.04,28.31,NA,NA,NA,10.48,NA,58.39,164.2,29.4,NA,NA
01-07-1994,4118.98,34.91,NA,NA,64,8.78,33,0.82,24.89,NA,10.57,NA,33.06,NA,NA,NA,0.76,NA,NA,NA,11.04,28.13,NA,NA,NA,10.48,NA,58.69,165.6,29.6,NA,NA
04-07-1994,4095.2,34.79,NA,NA,63.87,8.72,32.7,0.82,24.3,NA,10.68,NA,32.92,NA,NA,NA,0.75,NA,NA,NA,10.83,28.13,NA,NA,NA,10.71,NA,58.09,163.5,29.6,NA,NA
05-07-1994,4102.06,35.5,NA,NA,64,8.81,32.4,0.82,24.3,NA,10.68,NA,32.5,NA,NA,NA,0.76,NA,NA,NA,11.04,27.94,NA,NA,NA,10.71,NA,57.19,164.2,30,NA,NA
06-07-1994,4098.33,35.5,NA,NA,65,8.86,32,0.82,23.82,NA,10.68,NA,32.22,NA,NA,NA,0.77,NA,NA,NA,10.62,27.38,NA,NA,NA,10.48,NA,57.49,162.79,30,NA,NA
07-07-1994,4048.61,34.91,NA,NA,66,8.81,31.4,0.82,23.71,NA,10.79,NA,31.67,NA,NA,NA,0.78,NA,NA,NA,10.94,27,NA,NA,NA,10.25,NA,57.49,158.58,31.2,NA,NA
08-07-1994,4076.65,35.14,NA,NA,66.5,8.85,30.8,0.82,23.94,NA,10.9,NA,31.67,NA,NA,NA,0.81,NA,NA,NA,10.83,27.38,NA,NA,NA,10.48,NA,57.79,161.39,30.6,NA,NA
11-07-1994,4080.17,35.38,NA,NA,66.25,8.94,31.1,0.82,23.94,NA,10.9,NA,31.67,NA,NA,NA,0.83,NA,NA,NA,11.04,27,NA,NA,NA,10.71,NA,58.09,161.39,32,NA,NA
12-07-1994,4133.29,36.33,NA,NA,66.25,9.11,32,0.83,24.77,NA,10.79,NA,31.94,NA,NA,NA,0.83,NA,NA,NA,10.73,26.63,NA,NA,NA,10.71,NA,58.09,165.6,31.6,NA,NA
13-07-1994,4131.52,36.33,NA,NA,66,9.19,32.3,0.83,24.3,NA,11.01,NA,31.67,NA,NA,NA,0.83,NA,NA,NA,10.83,26.06,NA,NA,NA,10.71,NA,58.09,164.2,32.8,NA,NA
14-07-1994,4093.63,35.62,NA,NA,65.5,9.14,32.2,0.83,23.82,NA,11.01,NA,30.97,NA,NA,NA,0.83,NA,NA,NA,10.52,26.25,NA,NA,NA,10.71,NA,58.09,162.09,32.8,NA,NA
15-07-1994,4121.49,35.62,NA,NA,66,9.31,32.4,0.82,23.23,NA,10.9,NA,31.53,NA,NA,NA,0.88,NA,NA,NA,10.94,26.44,NA,NA,NA,10.71,NA,56.59,162.09,32.8,NA,NA
18-07-1994,4098.11,35.62,NA,NA,65.5,9.22,32.5,0.83,22.76,NA,10.68,NA,32.22,NA,NA,NA,0.88,NA,NA,NA,11.04,26.63,NA,NA,NA,10.71,NA,53.6,159.99,32.4,NA,NA
19-07-1994,4114.85,35.74,NA,NA,65.5,9.17,32.55,0.83,23.12,NA,10.9,NA,32.36,NA,NA,NA,0.88,NA,NA,NA,11.04,26.25,NA,NA,NA,10.94,NA,55.99,162.09,32,NA,NA
20-07-1994,4110.86,35.62,NA,NA,65.75,9.19,32.15,0.82,22.76,NA,10.9,NA,32.22,NA,NA,NA,0.86,NA,NA,NA,11.04,26.25,NA,NA,NA,10.71,NA,55.69,161.39,32.4,NA,NA
21-07-1994,4104.47,35.38,NA,NA,66,9.11,32,0.82,22.64,NA,11.01,NA,32.08,NA,NA,NA,0.84,NA,NA,NA,10.83,26.25,NA,NA,NA,10.71,NA,55.39,159.99,32.8,NA,NA
22-07-1994,4103.35,34.91,NA,NA,65.75,9.11,32,0.83,22.64,NA,11.01,NA,32.08,NA,NA,NA,0.82,NA,NA,NA,10.83,26.63,NA,NA,NA,10.94,NA,55.24,159.29,32,NA,NA
25-07-1994,4106.65,35.03,NA,NA,65,9.08,32.1,0.82,22.41,NA,11.01,NA,31.39,NA,NA,NA,0.82,NA,NA,NA,11.15,26.63,NA,NA,NA,10.71,NA,55.09,162.79,32.4,NA,NA
26-07-1994,4108.1,35.26,NA,NA,65.5,9.08,32.2,0.82,22.76,NA,11.01,NA,31.39,NA,NA,NA,0.88,NA,NA,NA,11.41,26.44,NA,NA,NA,10.94,NA,55.33,162.09,32.4,NA,NA
27-07-1994,4101.27,35.14,NA,NA,65.25,9.08,32.2,0.82,22.76,NA,11.01,NA,31.39,NA,NA,NA,0.81,NA,NA,NA,11.46,26.63,NA,NA,NA,10.94,NA,55.39,161.39,32.4,NA,NA
28-07-1994,4106.97,35.03,NA,NA,65.75,9.11,32.2,0.83,22.88,NA,10.96,NA,31.47,NA,NA,NA,0.84,NA,NA,NA,11.46,27,NA,NA,NA,10.94,NA,55.69,161.39,32.4,NA,NA
29-07-1994,4191.3,36.45,NA,NA,66,9.11,32.35,0.83,23.23,NA,11.23,NA,32.08,NA,NA,NA,0.88,NA,NA,NA,12.08,27.75,NA,NA,NA,11.18,NA,58.09,167,32,NA,NA
01-08-1994,4276.48,37.63,NA,NA,67.75,9.17,32.5,0.88,23.82,NA,13.57,NA,32.92,NA,NA,NA,0.89,NA,NA,NA,12.81,28.31,NA,NA,NA,11.18,NA,59.59,171.92,32.4,NA,NA
02-08-1994,4309.93,37.27,NA,NA,73.5,9.19,32.6,0.92,23,NA,14.01,NA,32.78,NA,NA,NA,0.9,NA,NA,NA,13.12,28.5,NA,NA,NA,11.41,NA,60.03,171.21,32,NA,NA
03-08-1994,4281.64,37.27,NA,NA,72.5,9.11,32.2,0.93,22.76,NA,13.79,NA,32.5,NA,NA,NA,0.88,NA,NA,NA,12.5,28.13,NA,NA,NA,11.41,NA,59.88,171.21,32.4,NA,NA
04-08-1994,4300.99,37.63,NA,NA,72,9.17,32,0.96,22.29,NA,14.46,NA,33.33,NA,NA,NA,0.88,NA,NA,NA,12.92,28.13,NA,NA,NA,11.64,NA,58.99,173.32,32.8,NA,NA
05-08-1994,4301.57,37.39,NA,NA,71,9.17,32.1,0.99,21.58,NA,14.9,NA,33.89,NA,NA,NA,0.95,NA,NA,NA,13.12,28.13,NA,NA,NA,11.88,NA,58.99,172.62,32.8,NA,NA
08-08-1994,4297.34,37.39,NA,NA,69,9.17,31.8,1.03,21.47,NA,14.68,NA,34.03,NA,NA,NA,0.95,NA,NA,NA,12.92,28.13,NA,NA,NA,11.88,NA,59.29,173.32,32.4,NA,NA
09-08-1994,4319.08,37.63,NA,NA,67.5,9.19,31.95,1.07,21.47,NA,14.24,NA,35,NA,NA,NA,0.92,NA,NA,NA,12.29,27.94,NA,NA,NA,11.99,NA,58.99,174.72,32.8,NA,NA
10-08-1994,4365,38.81,NA,NA,67,9.19,32,1.07,21.7,NA,14.01,NA,35.14,NA,NA,NA,1.03,NA,NA,NA,12.71,28.41,NA,NA,NA,11.99,NA,59.29,178.23,33.6,NA,NA
11-08-1994,4394.27,38.46,NA,NA,67.25,9.39,32.2,1.17,21.7,NA,14.9,NA,35.42,NA,NA,NA,1.1,NA,NA,NA,11.98,29.63,NA,NA,NA,12.11,NA,58.99,178.93,32.8,NA,NA
12-08-1994,4508.15,39.4,NA,NA,68,9.56,32.3,1.22,21.58,NA,15.13,NA,35.97,NA,NA,NA,1.32,NA,NA,NA,12.4,28.88,NA,NA,NA,12.34,NA,59.88,185.25,33.6,NA,NA
15-08-1994,4508.15,39.4,NA,NA,68,9.56,32.3,1.22,21.58,NA,15.13,NA,35.97,NA,NA,NA,1.32,NA,NA,NA,12.4,28.88,NA,NA,NA,12.34,NA,59.88,185.25,33.6,NA,NA
16-08-1994,4495.84,39.17,NA,NA,68,9.47,32.6,1.22,21.94,NA,14.46,NA,36.94,NA,NA,NA,1.3,NA,NA,NA,12.29,28.13,NA,NA,NA,12.57,NA,59.88,185.25,34.4,NA,NA
17-08-1994,4506.5,39.4,NA,NA,68.5,9.5,33,1.22,22.05,NA,14.24,NA,35.97,NA,NA,NA,1.24,NA,NA,NA,11.98,28.5,NA,NA,NA,12.57,NA,60.18,185.25,34,NA,NA
18-08-1994,4534.33,40.11,NA,NA,68.5,9.61,33.1,1.17,22.17,NA,14.01,NA,36.11,NA,NA,NA,1.14,NA,NA,NA,11.56,29.06,NA,NA,NA,12.57,NA,61.38,183.84,32.8,NA,NA
19-08-1994,4468.78,39.4,NA,NA,68.5,9.56,33,1.27,21.94,NA,13.9,NA,35.14,NA,NA,NA,1.14,NA,NA,NA,11.87,29.25,NA,NA,NA,12.34,NA,60.18,181.04,32.8,NA,NA
22-08-1994,4468.78,39.4,NA,NA,68.5,9.56,33,1.27,21.94,NA,13.9,NA,35.14,NA,NA,NA,1.14,NA,NA,NA,11.87,29.25,NA,NA,NA,12.34,NA,60.18,181.04,32.8,NA,NA
23-08-1994,4468.78,39.4,NA,NA,68.5,9.56,33,1.27,21.94,NA,13.9,NA,35.14,NA,NA,NA,1.14,NA,NA,NA,11.87,29.25,NA,NA,NA,12.34,NA,60.18,181.04,32.8,NA,NA
24-08-1994,4429.05,38.46,NA,NA,66,9.58,33.3,1.32,20.4,NA,14.46,NA,35.14,NA,NA,NA,1.14,NA,NA,NA,11.56,28.88,NA,NA,NA,11.99,NA,60.03,181.04,33.2,NA,NA
25-08-1994,4430.76,38.22,NA,NA,66.5,9.56,33.3,1.29,20.76,NA,14.46,NA,35.14,NA,NA,NA,1.08,NA,NA,NA,11.46,28.88,NA,NA,NA,12.11,NA,60.18,181.74,33.6,NA,NA
26-08-1994,4430.76,38.22,NA,NA,66.5,9.56,33.3,1.29,20.76,NA,14.46,NA,35.14,NA,NA,NA,1.08,NA,NA,NA,11.46,28.88,NA,NA,NA,12.11,NA,60.18,181.74,33.6,NA,NA
29-08-1994,4525.25,39.17,NA,NA,67.5,9.67,34,1.29,21.94,NA,15.02,NA,35.56,NA,NA,NA,1.05,NA,NA,NA,11.46,28.88,NA,NA,NA,12.11,NA,62.58,185.25,40,NA,NA
30-08-1994,4525.25,39.17,NA,NA,67.5,9.67,34,1.29,21.94,NA,15.02,NA,35.56,NA,NA,NA,1.05,NA,NA,NA,11.46,28.88,NA,NA,NA,12.11,NA,62.58,185.25,40,NA,NA
31-08-1994,4588.16,40,NA,NA,68,9.64,34,1.27,22.17,NA,14.46,NA,36.67,NA,NA,NA,1.05,NA,NA,NA,12.08,29.44,NA,NA,NA,12.11,NA,65.87,188.76,46,NA,NA
01-09-1994,4542.78,39.76,NA,NA,68.62,9.58,34,1.22,21.7,NA,15.02,NA,35.56,NA,NA,NA,1.05,NA,NA,NA,12.08,29.63,NA,NA,NA,12.11,NA,66.02,184.55,40,NA,NA
02-09-1994,4526.21,39.4,NA,NA,68.75,9.56,33.7,1.23,21.7,NA,15.02,NA,35,NA,NA,NA,1.1,NA,NA,NA,11.98,29.63,NA,NA,NA,11.88,NA,67.07,183.14,40,NA,NA
05-09-1994,4510.75,39.05,NA,NA,68.5,9.53,32.9,1.2,21.35,NA,15.02,NA,34.86,NA,NA,NA,1.03,NA,NA,NA,11.46,28.88,NA,NA,NA,11.64,NA,67.67,182.44,34.4,NA,NA
06-09-1994,4525.01,39.05,NA,NA,69,9.56,32.4,1.18,21.47,NA,15.13,NA,35,NA,NA,NA,1.05,NA,NA,NA,11.87,29.25,NA,NA,NA,11.64,NA,67.37,183.14,34.4,NA,NA
07-09-1994,4530.33,39.29,NA,NA,68.5,9.56,32,1.22,21.47,NA,15.13,NA,34.86,NA,NA,NA,1.03,NA,NA,NA,11.56,29.63,NA,NA,NA,11.64,NA,67.67,182.44,34.4,NA,NA
08-09-1994,4550.95,39.76,NA,NA,69,9.5,31.5,1.19,21.23,NA,15.35,NA,34.86,NA,NA,NA,1.06,NA,NA,NA,12.29,30.38,NA,NA,NA,11.64,NA,68.27,181.04,32.8,NA,NA
09-09-1994,4550.95,39.76,NA,NA,69,9.5,31.5,1.19,21.23,NA,15.35,NA,34.86,NA,NA,NA,1.06,NA,NA,NA,12.29,30.38,NA,NA,NA,11.64,NA,68.27,181.04,32.8,NA,NA
12-09-1994,4630.54,40.47,NA,NA,69.5,10,30.5,1.21,21.23,NA,15.57,NA,35.14,NA,NA,NA,1.1,NA,NA,NA,12.71,32.25,NA,NA,NA,11.64,NA,69.77,182.44,34.8,NA,NA
13-09-1994,4599.42,39.64,NA,NA,69.5,9.94,30,1.23,20.64,NA,15.57,NA,34.17,NA,NA,NA,1.1,NA,NA,NA,12.6,31.5,NA,NA,NA,11.64,NA,69.17,181.74,35.2,NA,NA
14-09-1994,4599.17,39.52,NA,NA,69,9.94,30.4,1.17,20.4,NA,15.35,NA,34.44,NA,NA,NA,1.1,NA,NA,NA,12.71,31.5,NA,NA,NA,11.88,NA,69.77,180.34,34.4,NA,NA
15-09-1994,4604.15,39.52,NA,NA,68.5,9.94,31.3,1.17,20.99,NA,15.57,NA,34.31,NA,NA,NA,1.1,NA,NA,NA,12.5,31.5,NA,NA,NA,11.88,NA,70.96,181.04,34.4,NA,NA
16-09-1994,4617.61,39.76,NA,NA,68.75,9.89,32.1,1.17,20.52,NA,15.79,NA,34.44,NA,NA,NA,1.08,NA,NA,NA,12.29,31.69,NA,NA,NA,11.64,NA,71.56,179.63,35.6,NA,NA
19-09-1994,4553.79,38.93,NA,NA,68.75,9.78,32.1,1.17,20.17,NA,15.57,NA,34.17,NA,NA,NA,1.06,NA,NA,NA,12.08,30.38,NA,NA,NA,11.64,NA,70.07,176.83,35.2,NA,NA
20-09-1994,4488.38,38.1,NA,NA,67.5,9.67,31.2,1.13,20.17,NA,15.13,NA,33.19,NA,NA,NA,1.1,NA,NA,NA,11.87,30,NA,NA,NA,11.64,NA,68.57,174.72,34.4,NA,NA
21-09-1994,4507.11,38.1,NA,NA,68.5,9.64,30.7,1.08,21.11,NA,14.79,NA,33.75,NA,NA,NA,1.08,NA,NA,NA,11.98,30.38,NA,NA,NA,11.64,NA,69.17,174.72,34.4,NA,NA
22-09-1994,4451.78,37.27,NA,NA,68,9.5,30.2,1.09,20.99,NA,14.9,NA,33.47,NA,NA,NA,1.08,NA,NA,NA,11.56,30.38,NA,NA,NA,11.64,NA,68.27,173.32,33.6,NA,NA
23-09-1994,4494.38,37.51,NA,NA,69,9.61,30.4,1.11,21.35,NA,14.68,NA,34.03,NA,NA,NA,1.08,NA,NA,NA,11.56,29.63,NA,NA,NA,11.64,NA,69.17,174.02,35.2,NA,NA
26-09-1994,4494.38,37.51,NA,NA,69,9.61,30.4,1.11,21.35,NA,14.68,NA,34.03,NA,NA,NA,1.08,NA,NA,NA,11.56,29.63,NA,NA,NA,11.64,NA,69.17,174.02,35.2,NA,NA
27-09-1994,4444.56,36.92,NA,NA,68,9.44,30.4,1.11,20.88,NA,15.02,NA,33.61,NA,NA,NA,1.08,NA,NA,NA,11.87,28.88,NA,NA,NA,11.64,NA,67.07,174.72,35.2,NA,NA
28-09-1994,4408.49,36.33,NA,NA,67.5,9.33,30.1,1.09,20.76,NA,14.24,NA,33.33,NA,NA,NA,1.08,NA,NA,NA,11.87,28.88,NA,NA,NA,11.64,NA,67.07,172.62,34.4,NA,NA
29-09-1994,4358.3,36.09,NA,NA,66,9.22,29.9,1.05,20.17,NA,14.24,NA,33.33,NA,NA,NA,1.08,NA,NA,NA,12.5,28.5,NA,NA,NA,11.64,NA,66.77,171.21,33.6,NA,NA
30-09-1994,4281,35.62,NA,NA,66,9.06,30.1,1.03,20.17,NA,14.46,NA,33.33,NA,NA,NA,0.99,NA,NA,NA,11.98,28.13,NA,NA,NA,11.64,NA,66.77,165.6,33.6,NA,NA
03-10-1994,4339.46,37.04,NA,NA,66.5,9,30.3,1.04,20.52,NA,14.46,NA,33.47,NA,NA,NA,1.03,NA,NA,NA,11.87,28.31,NA,NA,NA,11.64,NA,67.67,171.21,33.2,NA,NA
04-10-1994,4366.14,37.39,NA,NA,66.75,9,30.8,1.04,20.4,NA,14.46,NA,33.47,NA,NA,NA,1.03,NA,NA,NA,12.29,28.88,NA,NA,NA,11.18,NA,68.27,172.62,33.2,NA,NA
05-10-1994,4350.05,36.92,NA,NA,66.75,8.94,30.6,1.04,20.29,NA,14.9,NA,33.47,NA,NA,NA,1.03,NA,NA,NA,11.98,28.5,NA,NA,NA,11.41,NA,68.27,172.62,33.6,NA,NA
06-10-1994,4380.17,37.75,NA,NA,67.5,9,30.6,1.04,19.93,NA,14.46,NA,33.75,NA,NA,NA,1.03,NA,NA,NA,12.08,28.13,NA,NA,NA,11.41,NA,68.42,176.83,34,NA,NA
07-10-1994,4427.04,38.34,NA,NA,68,9.06,30.9,1.01,19.93,NA,15.13,NA,33.89,NA,NA,NA,1.03,NA,NA,NA,12.08,28.5,NA,NA,NA,11.64,NA,68.57,178.93,33.6,NA,NA
10-10-1994,4410.95,38.34,NA,NA,68.5,8.94,31,1,19.81,NA,14.68,NA,33.47,NA,NA,NA,1.03,NA,NA,NA,12.29,28.5,NA,NA,NA,11.64,NA,68.57,176.13,33.6,NA,NA
